timestamp,rb_fidelity,rabi_freq,lock_error,temperature
2025-10-29T08:48:38.686173,0.9709934283060224,99993.08678494144,6.476885381006925,22.03046059712816
2025-10-29T08:48:39.686173,0.9697411174493868,99993.52674777684,26.188046029295215,22.016395872994682
2025-10-29T08:48:40.686173,0.969479807765422,100037.58084850606,15.703321892332054,21.99277964691693
2025-10-29T08:48:41.686173,0.9711118297384251,99919.97943427114,12.141084289493323,21.991895325322993
2025-10-29T08:48:42.686173,0.9688111161926544,100036.50353571154,28.07833385199094,21.975941491346216
2025-10-29T08:48:43.686173,0.9739765821705196,100014.59308948593,43.97821890276783,21.976738631900023
2025-10-29T08:48:44.686173,0.9701645668865927,100036.44782892299,36.04489004053466,22.013793012319844
2025-10-29T08:48:45.686173,0.9702595529057865,100021.25210746487,43.71136197945303,22.04436938340294
2025-10-29T08:48:46.686173,0.9716406930176852,99987.78811785979,57.95421055611223,21.98395091133381
2025-10-29T08:48:47.686173,0.9722915403358667,99947.41554377996,34.27396532577338,22.013348056049235
2025-10-29T08:48:48.686173,0.9735560500681685,100058.5684140595,42.14812069867286,22.004430772414977
2025-10-29T08:48:49.686173,0.9693264647203718,100018.47169308177,32.55452023093852,22.032636159573666
2025-10-29T08:48:50.686173,0.9731741354507855,99970.62651746112,32.634102308571606,22.004831677748104
2025-10-29T08:48:51.686173,0.9713353542055407,100093.51585354703,30.65116071208285,22.032197159625756
2025-10-29T08:48:52.686173,0.9712118829229994,100051.45244184331,13.712885521590271,22.03411920539869
2025-10-29T08:48:53.686173,0.9721318214680589,100061.42772928547,-11.058349740060253,21.991719314022408
2025-10-29T08:48:54.686173,0.9749137181121742,100142.12648397627,-11.11035242335796,22.03674753262945
2025-10-29T08:48:55.686173,0.9742089925233134,100045.45860841544,-16.71720943203921,22.04846920536128
2025-10-29T08:48:56.686173,0.9736095934486269,100159.1338822282,-55.580713655521095,22.035176181546078
2025-10-29T08:48:57.686173,0.9740492500009973,100068.91668927124,-36.233300175181355,21.980014355745894
2025-10-29T08:48:58.686173,0.973628022655083,100104.45816895404,-28.515663075140083,22.010425764716302
2025-10-29T08:48:59.686173,0.9726408057098643,100064.01280023961,-38.39180463773693,22.028389346332848
2025-10-29T08:49:00.686173,0.9733868313843151,100117.01791741993,-48.747985941599914,22.042207986821722
2025-10-29T08:49:01.686173,0.973228854163444,100076.97493531983,-53.63950963306858,21.994583046795213
2025-10-29T08:49:02.686173,0.9754097772951462,100108.15841523852,-47.49369124833308,22.02017724604898
2025-10-29T08:49:03.686173,0.9721692585158992,100075.56031649064,-46.72008202115629,22.00983635912582
2025-10-29T08:49:04.686173,0.9748576986703993,100118.0173029141,-18.286715595097732,22.030383538318166
2025-10-29T08:49:05.686173,0.9758733687312355,100095.04653827121,-48.567974767614075,22.027368833094936
2025-10-29T08:49:06.686173,0.9756543759123154,100222.61429516108,-22.251108468267898,22.034934126541117
2025-10-29T08:49:07.686173,0.9756377121374338,100041.42905159449,1.0423102709289214,22.044942739879346
2025-10-29T08:49:08.686173,0.9774599164170108,100054.53062726026,14.037943109360935,22.002864678181652
2025-10-29T08:49:09.686173,0.9772197053362243,100209.38573476595,0.5005546229143769,22.02056997633775
2025-10-29T08:49:10.686173,0.9764107805329584,100074.27840683101,4.840864509795325,22.034257924169978
2025-10-29T08:49:11.686173,0.9742496324700346,100122.44845559128,20.20602027228561,22.06487248012488
2025-10-29T08:49:12.686173,0.9749676994552285,100081.7116842631,45.30374678089974,22.0102399184035
2025-10-29T08:49:13.686173,0.9771462259327968,100161.94972034302,27.2381045102763,22.039529472125178
2025-10-29T08:49:14.686173,0.9773652366477837,100134.19679521839,35.19531870597686,22.01040332300678
2025-10-29T08:49:15.686173,0.9780405165363675,100108.20727631138,52.24335660520576,22.044713042871784
2025-10-29T08:49:16.686173,0.9757846773531711,100102.96723062231,52.669486168067145,22.024464530284682
2025-10-29T08:49:17.686173,0.9810212352965036,100112.79229846442,35.6527908427312,22.052845861236154
2025-10-29T08:49:18.686173,0.9754820849143193,100125.95677056556,54.90055931262933,22.024260017940545
2025-10-29T08:49:19.686173,0.9794967028150061,100104.50610314136,45.39150954048133,22.07956393887912
2025-10-29T08:49:20.686173,0.9772143561957521,100043.21489121963,20.508118318368428,22.0262617234572
2025-10-29T08:49:21.686173,0.9776827311544302,100094.77219488654,23.11807348042358,22.060066774917953
2025-10-29T08:49:22.686173,0.9779913029639977,100146.9911864056,7.763682875175149,22.098866901250286
2025-10-29T08:49:23.686173,0.9793415046392794,100027.85280029784,-10.693924980611104,22.05504849827882
2025-10-29T08:49:24.686173,0.9777645665206853,100102.61308534049,-5.647874961819139,22.04487302525885
2025-10-29T08:49:25.686173,0.9766356249709642,99987.18967787069,-24.78631500779356,22.064383052373376
2025-10-29T08:49:26.686173,0.9788714667432806,99996.49158629365,-27.64145335611182,22.055881715004748
2025-10-29T08:49:27.686173,0.9767859277292028,100062.15015879877,-36.55882075607635,22.026230969404903
2025-10-29T08:49:28.686173,0.979375828758541,100078.03922631842,-32.45409109080251,22.071076041040698
2025-10-29T08:49:29.686173,0.9760077280645244,99998.5077979782,-42.385473142671074,22.061179860593285
2025-10-29T08:49:30.686173,0.9798921311649242,100233.31023884032,-43.99985632814866,22.074514013740924
2025-10-29T08:49:31.686173,0.9808651211293805,100068.40635751982,-52.86112054815045,22.067874963959532
2025-10-29T08:49:32.686173,0.977502620095585,100019.0607691005,-52.38846129304872,22.055220162285625
2025-10-29T08:49:33.686173,0.9837647717097731,99932.51864488066,-36.42033495214344,22.02220958607771
2025-10-29T08:49:34.686173,0.9782747677843061,100075.23869893014,-36.495774416248416,22.033784259365746
2025-10-29T08:49:35.686173,0.9778671574403626,100049.62333395076,-36.67392893179504,22.060537509576854
2025-10-29T08:49:36.686173,0.9794639635747265,99977.87282894648,1.121942072796608,22.069749737214803
2025-10-29T08:49:37.686173,0.9753934785290596,100014.55631136276,-16.993782521905178,22.074976783930193
2025-10-29T08:49:38.686173,0.9779255236860861,99994.26317792665,5.0698727898044575,22.07609362911265
2025-10-29T08:49:39.686173,0.9771726021612092,99978.04134258366,5.666464762611685,22.046555902845085
2025-10-29T08:49:40.686173,0.9831625341485387,100009.79623922128,7.748659277106146,22.078817150427334
2025-10-29T08:49:41.686173,0.9839301440053115,100035.97981652354,14.216562955083504,22.051606023907972
2025-10-29T08:49:42.686173,0.9822696113271049,99943.8253576373,41.61676888866529,22.077607459096416
2025-10-29T08:49:43.686173,0.9779276150641818,99971.14182768665,10.910263455197827,22.042444286278297
2025-10-29T08:49:44.686173,0.9793177362045005,99906.70914146426,63.898938854074025,22.03513957141566
2025-10-29T08:49:45.686173,0.978979871397311,99970.70023390977,64.16116099240814,22.035828525748805
2025-10-29T08:49:46.686173,0.9822190508339398,99959.8379887434,39.93367492460082,22.074584129884276
2025-10-29T08:49:47.686173,0.9803192664042917,99924.5901061681,48.27384666465789,22.058424914595133
2025-10-29T08:49:48.686173,0.9801722536441851,99983.10653372605,59.184771684008815,22.04215675065935
2025-10-29T08:49:49.686173,0.9842309953418076,99847.93170652237,35.66305699018054,22.079453941097956
2025-10-29T08:49:50.686173,0.9805422510197528,99910.08649877972,27.332040111050926,22.05859469189969
2025-10-29T08:49:51.686173,0.9788124987871001,99979.54806574607,23.931320346773873,22.055356125481826
2025-10-29T08:49:52.686173,0.981797006585615,99948.45191540795,18.548872395944237,22.08255891088981
2025-10-29T08:49:53.686173,0.9783420099781558,99901.2802698715,7.4979360512326485,22.082918083427323
2025-10-29T08:49:54.686173,0.9799560036468201,99931.5518866177,2.406397750329673,22.059615840186563
2025-10-29T08:49:55.686173,0.9810854230633286,99912.1757712326,-22.487977519395464,22.09415155984958
2025-10-29T08:49:56.686173,0.9816310999822587,99959.77378236254,-16.308474543080333,22.073316939574795
2025-10-29T08:49:57.686173,0.981328834535085,99900.61960537579,-33.88924441565198,22.07100684762462
2025-10-29T08:49:58.686173,0.9801392108836682,99943.1553108934,-51.456810354889946,22.116162228061448
2025-10-29T08:49:59.686173,0.9779091122501453,99850.18991694177,-35.94471707975699,22.090844360842304
2025-10-29T08:50:00.686173,0.9811409629637342,99940.06272969896,-49.82122916354946,22.05775441813546
2025-10-29T08:50:01.686173,0.9800115694870924,99872.78387177468,-39.947230767569465,22.073438455233422
2025-10-29T08:50:02.686173,0.9781718781137018,99888.82505628782,-43.39551127200146,22.065776833221502
2025-10-29T08:50:03.686173,0.9781370352162051,99915.5917779457,-40.823271144801346,22.067575732638275
